id,mmsi,navigationalstatus,sog,cog,heading,shiptype
2312,523469058,Under way using engine,102.2,47.7,,Military
2313,720137240,Under way using engine,10.2,353,355,Military
2314,793604891,Under way using engine,11.4,340.7,342,Cargo
2315,597775363,Under way using engine,13.1,164.4,164,Cargo
2316,947323047,Under way using engine,12.6,325.7,325,SAR
2317,498545260,Under way using engine,11.3,133.8,133,Bulk Carrier
2318,591289382,Reserved for future amendment [HSC],38.5,103.3,102,SAR
2319,597186505,Under way using engine,10.9,357.3,1,Military
2320,187779534,Under way using engine,10.1,325.8,326,Cargo
2321,793415700,Under way using engine,12.4,319,322,Military
2322,443299996,Under way using engine,102.2,47.2,,Warship
2323,221847086,Under way using engine,102.2,47.5,,Tanker
2324,815654380,Under way using engine,11.1,220.1,218,SAR
2325,183743734,Under way using engine,15.5,235,235,Military
2326,623587728,Constrained by her draught,12.3,6.5,5,SAR
2327,759479497,Under way using engine,9.1,188.3,191,Tanker
2328,890441829,Under way using engine,14.6,317.8,317,Bulk Carrier
2329,227619930,Under way using engine,102.2,47.7,,Warship
2330,623153837,Under way using engine,102.2,37.9,,Military
2331,818979283,Under way sailing,6.9,163.9,167,Warship
2332,572081751,Under way using engine,102.2,37.6,,Tanker
2333,356312199,Under way using engine,10,354,356,SAR
2334,599623088,Under way using engine,10.5,329.5,327,Bulk Carrier
2335,688056191,Reserved for future amendment [HSC],37.4,101.8,101,Tanker
2336,858844099,Under way using engine,11.4,43.4,45,Warship
2337,244465037,Under way using engine,14,344.9,344,Cargo
2338,967536443,Under way using engine,13.8,341.4,341,SAR
2339,199377865,Under way using engine,13.7,161.4,162,Military
2340,956119200,Under way using engine,11.8,138.1,136,SAR
2341,972084438,Under way using engine,11.5,338,339,Cargo
2342,625933311,Under way using engine,14.4,170.1,170,Military
2343,246352634,Under way using engine,11.4,217.3,217,Warship
2344,892197052,Under way using engine,13.1,181,180,SAR
2345,244733085,Under way using engine,102.2,355.3,,SAR
2346,653844001,Under way using engine,8.4,32,30,Cargo
2347,669593767,Constrained by her draught,11,340.9,339,Bulk Carrier
2348,458652262,Under way using engine,9.9,169.1,167,Military
2349,367032539,Under way using engine,8.9,324,,Bulk Carrier
2350,311983163,Under way using engine,102.2,295.9,,Military
2351,933028103,Constrained by her draught,10.1,62.2,64,Military
2352,955626452,Constrained by her draught,11,341,340,SAR
2353,133207059,Under way using engine,11.1,133.1,132,Military
2354,496747487,Unknown value,5.8,37.6,,Warship
2355,621459657,Under way using engine,14.4,169.2,169,Cargo
2356,608030181,Under way using engine,102.2,263.1,,Military
2357,696445483,Under way using engine,13.8,344.8,344,Warship
2358,931842043,Under way using engine,9.7,40.2,43,Military
2359,647688780,Under way using engine,10.3,261.7,262,Bulk Carrier
2360,935094763,Under way using engine,12,160.4,160,Bulk Carrier
2361,700392893,Reserved for future amendment [HSC],35.4,102,101,Bulk Carrier
2362,297118051,Under way using engine,19.8,293.7,292,Military
2363,736170309,Under way using engine,20.8,338.1,338,Warship
2364,451986961,Under way using engine,102.2,263,,Military
2365,873643806,Under way using engine,13,183.9,185,Tanker
2366,835181383,Under way using engine,15.1,135.4,133,Cargo
2367,231801768,Under way using engine,14.6,314.6,313,Warship
2368,292394487,Under way using engine,11.5,288,289,Tanker
2369,195432686,Under way using engine,12.7,118.7,131,Bulk Carrier
2370,104035239,Under way using engine,10.3,326.5,324,Cargo
2371,489605362,Under way using engine,8.5,33.2,30,Military
2372,105079248,Under way using engine,10.3,326.4,324,Bulk Carrier
2373,510526396,Under way using engine,12.1,159.1,161,Military
2374,333993171,Under way using engine,11.3,159.3,158,Military
2375,103884738,Under way using engine,12.5,320,322,Warship
2376,603306894,Under way using engine,36,265,,Tanker
2377,916030358,Under way using engine,11.5,339,339,Warship
2378,681133310,Under way using engine,9.8,196.2,197,Cargo
2379,250041259,Under way using engine,4.9,62.8,62,Tanker
2380,546787704,Reserved for future amendment [HSC],37.6,102.2,102,Tanker
2381,293828541,Under way using engine,9.6,316.3,317,Cargo
2382,989521157,Under way using engine,11.4,350.8,0,Warship
2383,748493410,Under way using engine,12.8,164.3,164,Tanker
2384,146551332,Under way using engine,16.5,29.9,32,Military
2385,444307634,Under way using engine,9.7,343.9,346,Warship
2386,434213893,Under way using engine,11.4,160,160,SAR
2387,102077147,Under way using engine,10.5,325.8,327,Warship
2388,466414111,Under way using engine,12.8,163.6,164,Tanker
2389,596282934,Under way using engine,7.9,41.9,36,Warship
2390,376743309,Under way using engine,13.9,167.4,168,SAR
2391,444823434,Under way using engine,9.7,245.9,244,Military
2392,533455980,Under way using engine,11.7,35.6,36,Bulk Carrier
2393,590459364,Unknown value,7.1,214.7,,Military
2394,194138496,Under way using engine,11.3,213.9,213,Warship
2395,490102623,Under way using engine,19.1,121.9,122,Tanker
2396,853637928,Under way using engine,11.8,134.1,133,Cargo
2397,122319147,Under way using engine,15.2,134.8,133,Military
2398,325788758,Under way using engine,11,358.7,3,SAR
2399,861414424,Under way using engine,16.6,30.1,32,Bulk Carrier
2400,558189563,Under way using engine,20.3,290.9,289,Warship
2401,386218940,Unknown value,6.2,4.6,,Military
2402,661002201,Under way using engine,11.9,351.7,348,Bulk Carrier
2403,653861658,Under way using engine,10.1,163.8,160,Warship
2404,893503337,Reserved for future amendment [HSC],36.7,102.8,103,Military
2405,866153192,Under way using engine,14.7,315.7,314,Tanker
2406,214699179,Under way using engine,20.5,340.5,340,Bulk Carrier
2407,918550356,Under way using engine,5.6,17.9,19,Warship
2408,186004028,Under way using engine,13.3,164.8,164,Bulk Carrier
2409,315355703,Unknown value,0,,,Warship
2410,441175161,Under way using engine,10.4,340.9,340,Tanker
2411,175851880,Under way using engine,15.2,133.9,134,SAR
2412,557773182,Under way using engine,13.4,194.8,195,Military
2413,325099227,Under way using engine,23.1,332,330,Bulk Carrier
2414,288241200,Under way using engine,13.7,161.2,162,Warship
2415,483755985,Constrained by her draught,12.8,63.6,65,Bulk Carrier
2416,105800633,Under way using engine,10.5,356.5,356,Bulk Carrier
2417,851016439,Under way using engine,9.3,312.9,311,Warship
2418,876962166,Under way using engine,7.9,218,215,SAR
2419,552551818,Under way using engine,12.3,336.9,337,Bulk Carrier
2420,725909274,Under way using engine,,,334,Bulk Carrier
2421,664268645,Under way using engine,12,191.4,190,Cargo
2422,383685180,Under way using engine,9.8,344.7,346,Warship
2423,372509336,Under way using engine,10.1,42.2,42,Tanker
2424,538734931,Under way using engine,12,158.7,159,Bulk Carrier
2425,531942811,Under way using engine,11.8,159,159,SAR
2426,895917951,Under way using engine,23.8,121.5,122,Warship
2427,605343996,Unknown value,0,10.8,,SAR
2428,592813084,Under way using engine,11.8,134.6,134,Tanker
2429,336078422,Under way using engine,20.5,341.3,340,Warship
2430,326269606,Constrained by her draught,12.9,1.4,1,SAR
2431,555979371,Unknown value,5.5,240.8,,Bulk Carrier
2432,940080978,Under way using engine,11.5,342.1,345,Warship
2433,575318378,Under way using engine,11.9,326.5,,SAR
2434,615024428,Under way using engine,14.6,166.7,165,Cargo
2435,791600454,Under way using engine,10.2,162.1,159,Bulk Carrier
2436,608022204,Under way using engine,13.7,350.9,353,SAR
2437,393919072,Under way using engine,23.4,323.1,321,Cargo
2438,920439515,Under way using engine,20.5,301.4,300,Cargo
2439,159244446,Under way using engine,10.6,323.8,324,Cargo
2440,209902296,Under way using engine,13.7,350.4,353,Bulk Carrier
2441,225341872,Under way using engine,10.9,317.3,318,SAR
2442,141166665,Under way using engine,10.9,124.4,124,Military
2443,990581778,Under way using engine,13.5,161.2,162,Cargo
2444,957788666,Unknown value,0.1,,,Tanker
2445,449616035,Under way using engine,13.5,165.6,165,Bulk Carrier
2446,946028410,Under way using engine,10.3,341.6,340,Tanker
2447,852759070,Under way using engine,11.9,36.3,36,Military
2448,187660709,Under way using engine,11.6,189,189,Military
2449,990149646,Under way using engine,12.4,340.1,339,SAR
2450,226877078,Under way using engine,9.2,13.3,13,Warship
2451,501739556,Under way using engine,9.1,162.6,162,Warship
2452,684019844,Under way using engine,36,121,122,Military
2453,298289761,Under way using engine,13.6,343.8,342,Warship
2454,200604997,Under way using engine,12.5,322,322,Bulk Carrier
2455,855033437,Under way using engine,10.9,215.4,218,Bulk Carrier
2456,706105024,Under way using engine,9.4,349.9,353,SAR
2457,622501404,Constrained by her draught,13.2,62.2,64,SAR
2458,406666382,Unknown value,5.1,324.5,,SAR
2459,180974013,Under way using engine,15.4,138,140,Bulk Carrier
2460,861610233,Under way using engine,12.5,321,322,Military
2461,477494997,Under way using engine,9.9,328.2,329,Warship
2462,542755876,Under way using engine,9.9,176.6,178,Warship
2463,517400944,Under way using engine,10.4,165.5,168,Warship
2464,751088837,Under way using engine,16.4,29.9,31,Military
2465,633803552,Constrained by her draught,11.1,341.1,336,Bulk Carrier
2466,610924336,Under way using engine,14.2,323.3,325,Tanker
2467,649706946,Under way using engine,10,327.4,329,Warship
2468,778406570,Unknown value,25.6,231.6,,Warship
2469,523075763,Under way using engine,13.1,307.1,306,Bulk Carrier
2470,209449537,Under way using engine,36.1,115.2,116,Military
2471,744846348,Under way using engine,8,329,,SAR
2472,456693644,Constrained by her draught,13.4,61.5,65,Bulk Carrier
2473,981277532,Under way using engine,12.4,138,138,Bulk Carrier
2474,810160083,Under way using engine,37.2,115.6,116,Warship
2475,898849276,Under way using engine,13.7,307.5,306,Tanker
2476,470347123,Under way using engine,11.8,161.3,162,Cargo
2477,508197323,Under way using engine,14.3,171.5,171,Military
2478,297732548,Under way using engine,11.7,165,164,Tanker
2479,295300523,Under way using engine,16.3,29.6,30,Tanker
2480,725709669,Under way using engine,11.7,165.1,165,Military
2481,775774102,Under way using engine,10,326.5,323,Military
2482,951564980,Under way using engine,14.3,325.3,327,SAR
2483,551213919,Under way using engine,3.6,235.8,227,Warship
2484,933937458,Under way using engine,12.5,7.8,6,SAR
2485,110866118,Under way using engine,37.1,103.7,104,Tanker
2486,198220916,Under way using engine,10.2,335,334,Bulk Carrier
2487,540328974,Under way using engine,20.6,341.5,339,Cargo
2488,982694156,Under way using engine,14.6,126.8,131,Military
2489,816092680,Under way using engine,11.6,339,339,Tanker
2490,155313543,Unknown value,5.4,303.3,,SAR
2491,732500885,Under way using engine,10.5,326,324,Military
2492,879908680,Under way using engine,10.8,123.3,123,Bulk Carrier
2493,762736839,Under way using engine,11.9,171,172,Cargo
2494,363610233,Under way using engine,11.5,193,198,Cargo
2495,957182776,Under way using engine,12.3,351.7,350,Bulk Carrier
2496,374270386,Under way using engine,20.6,342,339,Cargo
2497,539727727,Under way using engine,9.7,172.9,170,Tanker
2498,341993948,Under way using engine,9.7,252.8,258,SAR
2499,753845157,Under way using engine,14.5,126.9,131,SAR
2500,901812014,Under way using engine,12.5,330.4,,Military
2501,117889290,Under way using engine,8,330,,Tanker
2502,225580063,Under way using engine,11.2,339.5,338,Bulk Carrier
2503,564056145,Under way using engine,11.2,339.5,338,Military
2504,142725464,Under way using engine,11.3,343,345,SAR
2505,349894502,Under way using engine,11.9,134.6,129,Military
2506,593695501,Under way using engine,11.1,4.8,7,Tanker
2507,821416558,Under way using engine,5.7,301.5,302,SAR
2508,929078079,Under way using engine,11.7,338,339,Cargo
2509,168713561,Unknown value,1.9,218.9,,Cargo
2510,356207393,Under way using engine,37.9,103.5,104,Military
2511,469057296,Under way using engine,9.4,164.9,165,SAR
2512,516974965,Under way using engine,11,70.2,64,Cargo
2513,149083992,Under way using engine,10.7,124.7,124,Military
2514,392315518,Under way using engine,9.8,326,323,Cargo
2515,888427458,Under way using engine,11.1,4.9,7,SAR
2516,292289313,Under way using engine,22.7,132,130,Bulk Carrier
2517,419272407,Under way using engine,9.7,325.9,323,Tanker
2518,851310497,Under way using engine,12.3,351.3,350,Warship
2519,757646375,Under way using engine,6,62,60,Military
2520,390136059,Under way using engine,12.8,172.6,172,Cargo
2521,480382988,Under way sailing,12.7,131.6,135,SAR
2522,402520266,Under way using engine,14.7,165.5,165,Tanker
2523,870178133,Under way sailing,12.7,131.7,135,Tanker
2524,608855055,Under way using engine,12.2,30.3,30,Tanker
2525,174946035,Under way using engine,8,33,33,SAR
2526,904195816,Under way using engine,11.9,6.4,6,Bulk Carrier
2527,844583029,Under way using engine,12.1,190,190,SAR
2528,943642308,Constrained by her draught,13.2,2.9,3,SAR
2529,881797253,Under way using engine,15.1,138.7,141,Cargo
2530,133810108,Under way using engine,14.4,171.9,171,Cargo
2531,521859751,Under way using engine,15.1,138.9,141,Tanker
2532,615940903,Under way using engine,7.9,32.3,34,Tanker
2533,771965333,Under way using engine,12.8,342,340,Tanker
2534,400575688,Under way using engine,38.7,102.8,104,Warship
2535,890077549,Under way using engine,12.5,337.2,335,Cargo
2536,942904315,Under way using engine,14,340.2,338,SAR
2537,654963548,Under way using engine,11,211.8,215,Warship
2538,402879306,Under way using engine,13.4,338.6,341,Bulk Carrier
2539,867346734,Under way using engine,10.6,331.7,330,Cargo
2540,971898253,Under way using engine,10.9,7.3,8,SAR
2541,988465209,Constrained by her draught,13.7,62.4,65,Military
2542,489853230,Under way using engine,12,163,162,SAR
2543,635851567,Under way using engine,11.4,323.4,,Cargo
2544,381660853,Under way using engine,13.6,160.6,162,Tanker
2545,280459070,Under way using engine,8.9,159.5,159,Military
2546,542995856,Under way using engine,11,330.7,330,Bulk Carrier
2547,388357116,Under way using engine,13.5,157.3,154,SAR
2548,673655918,Under way using engine,,,315,SAR
2549,503621166,Constrained by her draught,11.7,339.3,337,Warship
2550,373110929,Unknown value,4.1,231.5,,Tanker
2551,465066131,Under way using engine,10,140.4,140,Bulk Carrier
2552,378332077,Under way using engine,11.9,135.6,131,Cargo
2553,895208351,Under way using engine,15.9,34.2,36,Warship
2554,317084089,Under way using engine,23.1,139.1,138,Tanker
2555,193295185,Under way using engine,11.3,343.7,345,Tanker
2556,411338580,Under way using engine,13.9,339.5,338,Military
2557,795791624,Under way using engine,36.9,103.2,104,Warship
2558,666250366,Under way using engine,14.7,320.3,321,Military
2559,922884963,Under way using engine,8.5,333.7,333,Warship
2560,733797422,Under way using engine,9.3,139.2,134,Warship
2561,757664784,Under way using engine,11.5,30.8,29,Cargo
2562,941009537,Under way using engine,12.6,324,323,Bulk Carrier
2563,194344293,Under way using engine,2.3,319.5,310,Bulk Carrier
2564,297706858,Under way using engine,12,188.8,189,SAR
2565,435752289,Under way using engine,10,344.7,344,Warship
2566,502277684,Under way using engine,9.8,226.3,228,Cargo
2567,137489281,Under way using engine,9.3,180,177,Bulk Carrier
